group,team_a,team_b,team_a_win,draw,team_b_win,team_a_goals_lambda,team_b_goals_lambda
A,Mexico,South Africa,0.756893798515049,0.19217904602537791,0.0509271554595731,,
A,Mexico,South Korea,0.6327995338174807,0.2617073869307467,0.10549307925177259,,
A,Mexico,Czechia,0.7202239005540403,0.21529774505710444,0.06447835438885534,,
A,South Africa,South Korea,0.2820601443579248,0.34997584154128625,0.3679640141007889,,
A,South Africa,Czechia,0.3726883680345312,0.34949460360936613,0.2778170283561027,,
A,South Korea,Czechia,0.522464674367667,0.306344014469981,0.17119131116235212,,
B,Canada,Bosnia and Herzegovina,0.6286968026862609,0.26075219835194857,0.11055099896179053,,
B,Canada,Qatar,0.7070056533326065,0.22041488345766938,0.07257946320972411,,
B,Canada,Switzerland,0.2948114890774868,0.342621103901666,0.36256740702084717,,
B,Bosnia and Herzegovina,Qatar,0.5122979678884837,0.311261848559694,0.17644018355182234,,
B,Bosnia and Herzegovina,Switzerland,0.13499562529949427,0.2900204832603678,0.574983891440138,,
B,Qatar,Switzerland,0.08760429167824485,0.24596912150708605,0.666426586814669,,
C,Brazil,Morocco,0.44921678920091396,0.33131581926461795,0.2194673915344681,,
C,Brazil,Haiti,0.8532923836361028,0.1272807580446794,0.01942685831921775,,
C,Brazil,Scotland,0.699885376891261,0.22679775347930256,0.07331686962943648,,
C,Morocco,Haiti,0.839575813090239,0.13726193407589182,0.023162252833869204,,
C,Morocco,Scotland,0.6759147483732568,0.23971144884923012,0.08437380277751305,,
C,Haiti,Scotland,0.2081364229985021,0.334709642699957,0.45715393430154083,,
D,United States,Paraguay,0.4519532562383591,0.3307457081212418,0.2173010356403991,,
D,United States,Australia,0.39703585041585276,0.3439524157824514,0.2590117338016958,,
D,United States,Turkey,0.39731709172813745,0.34259480332258996,0.2600881049492726,,
D,Paraguay,Australia,0.3663484708345499,0.348306017992499,0.28534551117295115,,
D,Paraguay,Turkey,0.36651688853196157,0.3468931085373518,0.28659000293068665,,
D,Australia,Turkey,0.42042555662296843,0.337405782634254,0.24216866074277757,,
E,Germany,Curacao,0.8535636889065206,0.12739594621411687,0.019040364879362524,,
E,Germany,Ivory Coast,0.6210548768402038,0.26786887622245903,0.1110762469373372,,
E,Germany,Ecuador,0.49871148450925973,0.31839243617585294,0.1828960793148873,,
E,Curacao,Ivory Coast,0.14644422456414447,0.3009896255026626,0.5525661499331929,,
E,Curacao,Ecuador,0.0808941547933588,0.23895199780118156,0.6801538474054597,,
E,Ivory Coast,Ecuador,0.3027706453959461,0.3476053840203428,0.3496239705837111,,
F,Netherlands,Japan,0.5163591022284043,0.3115611506699668,0.17207974710162882,,
F,Netherlands,Sweden,0.6925280964737418,0.2313261750158202,0.076145728510438,,
F,Netherlands,Tunisia,0.8072910903624376,0.16062984948132447,0.032079060156237946,,
F,Japan,Sweden,0.6093755888388219,0.27252751206319553,0.11809689909798261,,
F,Japan,Tunisia,0.746652266095041,0.19952355988904769,0.053824174015911275,,
F,Sweden,Tunisia,0.5833737738834261,0.2829879384293011,0.1336382876872728,,
G,Belgium,Egypt,0.601844367055768,0.2770935756890438,0.12106205725518825,,
G,Belgium,Iran,0.5315574859050816,0.3067446501566589,0.16169786393825955,,
G,Belgium,New Zealand,0.7984494083745451,0.164671212900251,0.03687937872520383,,
G,Egypt,Iran,0.35039728289263317,0.34772527457747116,0.3018774425298957,,
G,Egypt,New Zealand,0.6651776732272505,0.24155962167231543,0.09326270510043408,,
G,Iran,New Zealand,0.7244494399826463,0.2094702798992728,0.06608028011808088,,
H,Spain,Cape Verde,0.860472197886451,0.12335652775495956,0.01617127435858943,,
H,Spain,Saudi Arabia,0.8552843695033744,0.12701018604190845,0.017705444454717223,,
H,Spain,Uruguay,0.7308482905638071,0.2113563844316716,0.0577953250045214,,
H,Cape Verde,Saudi Arabia,0.41153912964992034,0.3389216780881251,0.24953919226195453,,
H,Cape Verde,Uruguay,0.22750280093186337,0.33580908053573166,0.4366881185324049,,
H,Saudi Arabia,Uruguay,0.23581658020651955,0.34038729288769404,0.4237961269057864,,
I,France,Senegal,0.7076829831268876,0.22513120952524174,0.06718580734787073,,
I,France,Iraq,0.8580087697271723,0.12467423433841235,0.017316995934415325,,
I,France,Norway,0.6311754562233762,0.266051539934898,0.10277300384172584,,
I,Senegal,Iraq,0.6584800773058895,0.24656598458601572,0.09495393810809476,,
I,Senegal,Norway,0.33746472022382423,0.34692073382308947,0.31561454595308636,,
I,Iraq,Norway,0.14476954085767896,0.30354956917505965,0.5516808899672614,,
J,Argentina,Algeria,0.726851698157452,0.21456438175969186,0.05858392008285622,,
J,Argentina,Austria,0.702978213481833,0.22860388542638413,0.06841790109178295,,
J,Argentina,Jordan,0.8682201496156462,0.11729548423130831,0.014484366153045517,,
J,Algeria,Austria,0.3888072099282323,0.34409381484916257,0.2670989752226051,,
J,Algeria,Jordan,0.6561595451326003,0.24739090738707473,0.096449547480325,,
J,Austria,Jordan,0.6817147138187298,0.23377027531767516,0.084515010863595,,
K,Portugal,DR Congo,0.7390153972469158,0.20407412269754915,0.05691048005553509,,
K,Portugal,Uzbekistan,0.7658631343676147,0.18701060714696943,0.047126258485415934,,
K,Portugal,Colombia,0.4626791078874384,0.3288476355159585,0.2084732565966031,,
K,DR Congo,Uzbekistan,0.46070630906438603,0.32807929795212115,0.21121439298349276,,
